TWEET,Geo,latitude,logitude,id,created_at,retweet_count,coordinates
"Vehicle Accident (trapped) [North York]
Don Mills Road @ Eglinton Avenue East
Dispatched: 27/03/20 @ 10:48 EDT
[Stn: 125] DistChief-32 Pumper-125 Rescue-235 Squad-313
General Area:","{'coordinates': [43.7204298, -79.338622], 'type': 'Point'}",43.7204298,-79.338622,1.24355E+18,Fri Mar 27 14:56:02 +0000 2020,0,"{'coordinates': [-79.338622, 43.7204298], 'type': 'Point'}"
Road Work - WATERBURY #I84 West at Exit 22 (UNION ST) at 4/3/2020 9:09:38 PM #cttraffic,"{'coordinates': [41.548434, -73.027518], 'type': 'Point'}",41.548434,-73.027518,1.24624E+18,Sat Apr 04 01:10:05 +0000 2020,0,"{'coordinates': [-73.027518, 41.548434], 'type': 'Point'}"
Road Work - WATERBURY #I84 West at Exit 22 (UNION ST) at 4/3/2020 9:09:38 PM #cttraffic,"{'coordinates': [41.548434, -73.027518], 'type': 'Point'}",41.548434,-73.027518,1.24624E+18,Sat Apr 04 01:10:05 +0000 2020,0,"{'coordinates': [-73.027518, 41.548434], 'type': 'Point'}"
Road Work - BRANFORD #I95 South 0.63 miles before Exit 55 (US 1 (E MAIN ST)) at 4/3/2020 9:01:18 PM #cttraffic,"{'coordinates': [41.294296, -72.772828], 'type': 'Point'}",41.294296,-72.772828,1.24624E+18,Sat Apr 04 01:04:59 +0000 2020,0,"{'coordinates': [-72.772828, 41.294296], 'type': 'Point'}"
Road Work - BRANFORD #I95 South 0.63 miles before Exit 55 (US 1 (E MAIN ST)) at 4/3/2020 9:01:18 PM #cttraffic,"{'coordinates': [41.294296, -72.772828], 'type': 'Point'}",41.294296,-72.772828,1.24624E+18,Sat Apr 04 01:04:59 +0000 2020,0,"{'coordinates': [-72.772828, 41.294296], 'type': 'Point'}"
Road Work - BRANFORD #I95 North 1.07 miles beyond Exit 54 (CEDAR ST) at 4/3/2020 9:00:43 PM #cttraffic,"{'coordinates': [41.29221, -72.803751], 'type': 'Point'}",41.29221,-72.803751,1.24624E+18,Sat Apr 04 01:01:19 +0000 2020,0,"{'coordinates': [-72.803751, 41.29221], 'type': 'Point'}"
Road Work - BRANFORD #I95 North 1.07 miles beyond Exit 54 (CEDAR ST) at 4/3/2020 9:00:43 PM #cttraffic,"{'coordinates': [41.29221, -72.803751], 'type': 'Point'}",41.29221,-72.803751,1.24624E+18,Sat Apr 04 01:01:19 +0000 2020,0,"{'coordinates': [-72.803751, 41.29221], 'type': 'Point'}"
Road Work - NAUGATUCK #RT8 North at Exit 26 (RTE 63) at 4/3/2020 8:59:32 PM #cttraffic,"{'coordinates': [41.483962, -73.050271], 'type': 'Point'}",41.483962,-73.050271,1.24624E+18,Sat Apr 04 01:00:06 +0000 2020,0,"{'coordinates': [-73.050271, 41.483962], 'type': 'Point'}"
Road Work - NAUGATUCK #RT8 North at Exit 26 (RTE 63) at 4/3/2020 8:59:32 PM #cttraffic,"{'coordinates': [41.483962, -73.050271], 'type': 'Point'}",41.483962,-73.050271,1.24624E+18,Sat Apr 04 01:00:06 +0000 2020,0,"{'coordinates': [-73.050271, 41.483962], 'type': 'Point'}"
Road Work - ROCKY HILL #I91 North 0.25 miles beyond Exit 24 (RTE 99) at 4/3/2020 8:05:46 PM #cttraffic,"{'coordinates': [41.684245, -72.65134], 'type': 'Point'}",41.684245,-72.65134,1.24623E+18,Sat Apr 04 00:06:18 +0000 2020,0,"{'coordinates': [-72.65134, 41.684245], 'type': 'Point'}"
Road Work - ROCKY HILL #I91 North 0.25 miles beyond Exit 24 (RTE 99) at 4/3/2020 8:05:46 PM #cttraffic,"{'coordinates': [41.684245, -72.65134], 'type': 'Point'}",41.684245,-72.65134,1.24623E+18,Sat Apr 04 00:06:18 +0000 2020,0,"{'coordinates': [-72.65134, 41.684245], 'type': 'Point'}"
Road Work - HARTFORD #RT15 North at Exit 87 (BRAINARD RD) at 4/3/2020 7:03:19 PM #cttraffic,"{'coordinates': [41.734736, -72.663404], 'type': 'Point'}",41.734736,-72.663404,1.24621E+18,Fri Apr 03 23:04:06 +0000 2020,0,"{'coordinates': [-72.663404, 41.734736], 'type': 'Point'}"
Road Work - HARTFORD #RT15 North at Exit 87 (BRAINARD RD) at 4/3/2020 7:03:19 PM #cttraffic,"{'coordinates': [41.734736, -72.663404], 'type': 'Point'}",41.734736,-72.663404,1.24621E+18,Fri Apr 03 23:04:06 +0000 2020,0,"{'coordinates': [-72.663404, 41.734736], 'type': 'Point'}"
Road Work - NAUGATUCK #RT8 North at Exit 26 (RTE 63) at 4/3/2020 6:53:52 PM #cttraffic,"{'coordinates': [41.483962, -73.050271], 'type': 'Point'}",41.483962,-73.050271,1.24621E+18,Fri Apr 03 22:54:03 +0000 2020,0,"{'coordinates': [-73.050271, 41.483962], 'type': 'Point'}"
Road Work - NAUGATUCK #RT8 North at Exit 26 (RTE 63) at 4/3/2020 6:53:52 PM #cttraffic,"{'coordinates': [41.483962, -73.050271], 'type': 'Point'}",41.483962,-73.050271,1.24621E+18,Fri Apr 03 22:54:03 +0000 2020,0,"{'coordinates': [-73.050271, 41.483962], 'type': 'Point'}"
"This road is normally full on the way into work... .  #universityofwarwick #igerscoventry #lockdown2020 #stayinghome #work #coronavirus #bbccovwarks #nature #wildlife #sheep #countryside @ Kenilworth, Warwickshire https://t.co/uf9nrgYgsM","{'coordinates': [52.34319, -1.57967], 'type': 'Point'}",52.34319,-1.57967,1.2462E+18,Fri Apr 03 22:02:23 +0000 2020,0,"{'coordinates': [-1.57967, 52.34319], 'type': 'Point'}"
Cleared: Road Work - WESTPORT #I95 South at Exit 17 (RTE 33 (SAUGTUCK AVE)) at 4/3/2020 3:21:07 PM,"{'coordinates': [41.120496, -73.37428], 'type': 'Point'}",41.120496,-73.37428,1.24616E+18,Fri Apr 03 19:21:31 +0000 2020,0,"{'coordinates': [-73.37428, 41.120496], 'type': 'Point'}"
Cleared: Road Work - WESTPORT #I95 South at Exit 17 (RTE 33 (SAUGTUCK AVE)) at 4/3/2020 3:21:07 PM,"{'coordinates': [41.120496, -73.37428], 'type': 'Point'}",41.120496,-73.37428,1.24616E+18,Fri Apr 03 19:21:31 +0000 2020,0,"{'coordinates': [-73.37428, 41.120496], 'type': 'Point'}"
"Time for this old warhorse to hit the road again. Done a quick clean and service and it's ready to go.
I'm a fair weather cyclist and now I'm off work I need to do some sort of exercise.
#lockdown @ Belton, Norfolk https://t.co/kbxOJLIuTi","{'coordinates': [52.56620631, 1.65469867], 'type': 'Point'}",52.56620631,1.65469867,1.24615E+18,Fri Apr 03 19:10:57 +0000 2020,0,"{'coordinates': [1.65469867, 52.56620631], 'type': 'Point'}"
Cleared: Road Work - PLAINFIELD #I395 South 0.25 miles before Exit 32 (RTE 14) at 4/3/2020 3:01:08 PM,"{'coordinates': [41.725633, -71.891303], 'type': 'Point'}",41.725633,-71.891303,1.24615E+18,Fri Apr 03 19:01:13 +0000 2020,0,"{'coordinates': [-71.891303, 41.725633], 'type': 'Point'}"
Cleared: Road Work - NEW BRITAIN #RT9 South at Exit 30 (RTE 71) at 4/3/2020 2:57:02 PM,"{'coordinates': [41.714461, -72.767537], 'type': 'Point'}",41.714461,-72.767537,1.24615E+18,Fri Apr 03 18:57:07 +0000 2020,0,"{'coordinates': [-72.767537, 41.714461], 'type': 'Point'}"
Cleared: Road Work - NEW BRITAIN #RT9 South at Exit 30 (RTE 71) at 4/3/2020 2:57:02 PM,"{'coordinates': [41.714461, -72.767537], 'type': 'Point'}",41.714461,-72.767537,1.24615E+18,Fri Apr 03 18:57:07 +0000 2020,0,"{'coordinates': [-72.767537, 41.714461], 'type': 'Point'}"
"A successful day at work.
GOD is GREAT

#KreativeMindzStudio
#kmtvliberia @ CONGO TOWN BACK ROAD https://t.co/qoHaXn5Yta","{'coordinates': [6.26333599, -10.7147656], 'type': 'Point'}",6.26333599,-10.7147656,1.24615E+18,Fri Apr 03 18:55:13 +0000 2020,0,"{'coordinates': [-10.7147656, 6.26333599], 'type': 'Point'}"
Cleared: Road Work - PLAINVILLE #RT72 West at Exit 2 (RTE 372) at 4/3/2020 2:11:07 PM,"{'coordinates': [41.673005, -72.845408], 'type': 'Point'}",41.673005,-72.845408,1.24614E+18,Fri Apr 03 18:11:14 +0000 2020,0,"{'coordinates': [-72.845408, 41.673005], 'type': 'Point'}"
Cleared: Road Work - PLAINVILLE #RT72 West at Exit 2 (RTE 372) at 4/3/2020 2:11:07 PM,"{'coordinates': [41.673005, -72.845408], 'type': 'Point'}",41.673005,-72.845408,1.24614E+18,Fri Apr 03 18:11:14 +0000 2020,0,"{'coordinates': [-72.845408, 41.673005], 'type': 'Point'}"
Cleared: Road Work - E. HARTFORD #I84 East at Exit 53 (US 44 EB) at 4/3/2020 1:59:05 PM,"{'coordinates': [41.769424, -72.663584], 'type': 'Point'}",41.769424,-72.663584,1.24614E+18,Fri Apr 03 17:59:25 +0000 2020,0,"{'coordinates': [-72.663584, 41.769424], 'type': 'Point'}"
Cleared: Road Work - E. HARTFORD #I84 East at Exit 53 (US 44 EB) at 4/3/2020 1:59:05 PM,"{'coordinates': [41.769424, -72.663584], 'type': 'Point'}",41.769424,-72.663584,1.24614E+18,Fri Apr 03 17:59:25 +0000 2020,0,"{'coordinates': [-72.663584, 41.769424], 'type': 'Point'}"
"For a couple of months this road was my route to work, 10 miles in 10 minutes, it never ever disappointed. @ Pioneertown Mountains Preserve https://t.co/UwOFQiwNj7","{'coordinates': [34.17202682, -116.54695988], 'type': 'Point'}",34.17202682,-116.5469599,1.24613E+18,Fri Apr 03 17:34:47 +0000 2020,0,"{'coordinates': [-116.54695988, 34.17202682], 'type': 'Point'}"
Road Work - E. HARTFORD #I84 East at Exit 53 (US 44 EB) at 4/3/2020 1:15:54 PM #cttraffic,"{'coordinates': [41.769424, -72.663584], 'type': 'Point'}",41.769424,-72.663584,1.24612E+18,Fri Apr 03 17:16:06 +0000 2020,0,"{'coordinates': [-72.663584, 41.769424], 'type': 'Point'}"
Road Work - E. HARTFORD #I84 East at Exit 53 (US 44 EB) at 4/3/2020 1:15:54 PM #cttraffic,"{'coordinates': [41.769424, -72.663584], 'type': 'Point'}",41.769424,-72.663584,1.24612E+18,Fri Apr 03 17:16:06 +0000 2020,0,"{'coordinates': [-72.663584, 41.769424], 'type': 'Point'}"
Road Work - PLAINVILLE #RT72 West at Exit 2 (RTE 372) at 4/3/2020 12:53:28 PM #cttraffic,"{'coordinates': [41.673005, -72.845408], 'type': 'Point'}",41.673005,-72.845408,1.24612E+18,Fri Apr 03 16:54:04 +0000 2020,0,"{'coordinates': [-72.845408, 41.673005], 'type': 'Point'}"
Road Work - PLAINVILLE #RT72 West at Exit 2 (RTE 372) at 4/3/2020 12:53:28 PM #cttraffic,"{'coordinates': [41.673005, -72.845408], 'type': 'Point'}",41.673005,-72.845408,1.24612E+18,Fri Apr 03 16:54:04 +0000 2020,0,"{'coordinates': [-72.845408, 41.673005], 'type': 'Point'}"
Cleared: Road Work - PLAINVILLE #RT72 West at Exit 1 (RTE 177) at 4/3/2020 11:56:02 AM,"{'coordinates': [41.678289, -72.874318], 'type': 'Point'}",41.678289,-72.874318,1.2461E+18,Fri Apr 03 15:56:07 +0000 2020,0,"{'coordinates': [-72.874318, 41.678289], 'type': 'Point'}"
Cleared: Road Work - PLAINVILLE #RT72 West at Exit 1 (RTE 177) at 4/3/2020 11:56:02 AM,"{'coordinates': [41.678289, -72.874318], 'type': 'Point'}",41.678289,-72.874318,1.2461E+18,Fri Apr 03 15:56:07 +0000 2020,0,"{'coordinates': [-72.874318, 41.678289], 'type': 'Point'}"
"When you work for The State of Vermont, you and your work matter! Click here to learn more and apply today for a #Healthcare role in #Burlington, VT. https://t.co/8c7Mu5JNJh","{'coordinates': [44.4758825, -73.212072], 'type': 'Point'}",44.4758825,-73.212072,1.24609E+18,Fri Apr 03 15:14:14 +0000 2020,0,"{'coordinates': [-73.212072, 44.4758825], 'type': 'Point'}"
Cleared: Road Work - MIDDLETOWN #RT9 South at Exit 16 (RTE 17&amp; RTE 66) at 4/3/2020 10:58:10 AM,"{'coordinates': [41.568218, -72.650912], 'type': 'Point'}",41.568218,-72.650912,1.24609E+18,Fri Apr 03 14:58:27 +0000 2020,0,"{'coordinates': [-72.650912, 41.568218], 'type': 'Point'}"
Cleared: Road Work - MIDDLETOWN #RT9 South at Exit 16 (RTE 17&amp; RTE 66) at 4/3/2020 10:58:10 AM,"{'coordinates': [41.568218, -72.650912], 'type': 'Point'}",41.568218,-72.650912,1.24609E+18,Fri Apr 03 14:58:27 +0000 2020,0,"{'coordinates': [-72.650912, 41.568218], 'type': 'Point'}"
Road Work - WESTPORT #I95 South at Exit 17 (RTE 33 (SAUGTUCK AVE)) at 4/3/2020 10:45:17 AM #cttraffic,"{'coordinates': [41.120496, -73.37428], 'type': 'Point'}",41.120496,-73.37428,1.24609E+18,Fri Apr 03 14:46:31 +0000 2020,0,"{'coordinates': [-73.37428, 41.120496], 'type': 'Point'}"
Road Work - WESTPORT #I95 South at Exit 17 (RTE 33 (SAUGTUCK AVE)) at 4/3/2020 10:45:17 AM #cttraffic,"{'coordinates': [41.120496, -73.37428], 'type': 'Point'}",41.120496,-73.37428,1.24609E+18,Fri Apr 03 14:46:31 +0000 2020,0,"{'coordinates': [-73.37428, 41.120496], 'type': 'Point'}"
Cleared: Road Work - FAIRFIELD #RT15 South 0.16 miles before Exit 44 (RTE 58) at 4/3/2020 10:42:11 AM,"{'coordinates': [41.205773, -73.267439], 'type': 'Point'}",41.205773,-73.267439,1.24609E+18,Fri Apr 03 14:42:24 +0000 2020,0,"{'coordinates': [-73.267439, 41.205773], 'type': 'Point'}"
Cleared: Road Work - FAIRFIELD #RT15 South 0.16 miles before Exit 44 (RTE 58) at 4/3/2020 10:42:11 AM,"{'coordinates': [41.205773, -73.267439], 'type': 'Point'}",41.205773,-73.267439,1.24609E+18,Fri Apr 03 14:42:24 +0000 2020,0,"{'coordinates': [-73.267439, 41.205773], 'type': 'Point'}"
U/D: 225975: Road Work on N12 Eastbound before Putfontein Road is now clear.,"{'coordinates': [-26.16451389, 28.35791879], 'type': 'Point'}",-26.16451389,28.35791879,1.24609E+18,Fri Apr 03 14:42:21 +0000 2020,0,"{'coordinates': [28.35791879, -26.16451389], 'type': 'Point'}"
Road Work - NEW BRITAIN #RT9 South at Exit 30 (RTE 71) at 4/3/2020 9:53:35 AM #cttraffic,"{'coordinates': [41.714461, -72.767537], 'type': 'Point'}",41.714461,-72.767537,1.24607E+18,Fri Apr 03 13:54:17 +0000 2020,0,"{'coordinates': [-72.767537, 41.714461], 'type': 'Point'}"
Road Work - NEW BRITAIN #RT9 South at Exit 30 (RTE 71) at 4/3/2020 9:53:35 AM #cttraffic,"{'coordinates': [41.714461, -72.767537], 'type': 'Point'}",41.714461,-72.767537,1.24607E+18,Fri Apr 03 13:54:17 +0000 2020,0,"{'coordinates': [-72.767537, 41.714461], 'type': 'Point'}"
Road Work - PLAINVILLE #RT72 West at Exit 2 (RTE 372) at 4/3/2020 9:52:45 AM #cttraffic,"{'coordinates': [41.673005, -72.845408], 'type': 'Point'}",41.673005,-72.845408,1.24607E+18,Fri Apr 03 13:53:19 +0000 2020,0,"{'coordinates': [-72.845408, 41.673005], 'type': 'Point'}"
Road Work - PLAINVILLE #RT72 West at Exit 2 (RTE 372) at 4/3/2020 9:52:45 AM #cttraffic,"{'coordinates': [41.673005, -72.845408], 'type': 'Point'}",41.673005,-72.845408,1.24607E+18,Fri Apr 03 13:53:19 +0000 2020,0,"{'coordinates': [-72.845408, 41.673005], 'type': 'Point'}"
Road Work - FAIRFIELD #RT15 South 0.16 miles before Exit 44 (RTE 58) at 4/3/2020 9:35:28 AM #cttraffic,"{'coordinates': [41.205773, -73.267439], 'type': 'Point'}",41.205773,-73.267439,1.24607E+18,Fri Apr 03 13:36:22 +0000 2020,0,"{'coordinates': [-73.267439, 41.205773], 'type': 'Point'}"
Road Work - FAIRFIELD #RT15 South 0.16 miles before Exit 44 (RTE 58) at 4/3/2020 9:35:28 AM #cttraffic,"{'coordinates': [41.205773, -73.267439], 'type': 'Point'}",41.205773,-73.267439,1.24607E+18,Fri Apr 03 13:36:22 +0000 2020,0,"{'coordinates': [-73.267439, 41.205773], 'type': 'Point'}"
Road Work - MIDDLETOWN #RT9 South at Exit 16 (RTE 17&amp; RTE 66) at 4/3/2020 7:43:00 AM #cttraffic,"{'coordinates': [41.568218, -72.650912], 'type': 'Point'}",41.568218,-72.650912,1.24604E+18,Fri Apr 03 11:43:22 +0000 2020,0,"{'coordinates': [-72.650912, 41.568218], 'type': 'Point'}"
Road Work - MIDDLETOWN #RT9 South at Exit 16 (RTE 17&amp; RTE 66) at 4/3/2020 7:43:00 AM #cttraffic,"{'coordinates': [41.568218, -72.650912], 'type': 'Point'}",41.568218,-72.650912,1.24604E+18,Fri Apr 03 11:43:22 +0000 2020,0,"{'coordinates': [-72.650912, 41.568218], 'type': 'Point'}"
Road Work - PLAINFIELD #I395 South 0.25 miles before Exit 32 (RTE 14) at 4/3/2020 7:31:01 AM #cttraffic,"{'coordinates': [41.725633, -71.891303], 'type': 'Point'}",41.725633,-71.891303,1.24604E+18,Fri Apr 03 11:31:11 +0000 2020,0,"{'coordinates': [-71.891303, 41.725633], 'type': 'Point'}"
"Should have taken oars to work, got caught in the rain on the way home tonight, it was great on the dirt, wet and heaps of grip, but the road sections, puddles of water everywhere, I had to hop a few overflowing… https://t.co/J5kJNA4Mn5","{'coordinates': [-34.9288, 138.6], 'type': 'Point'}",-34.9288,138.6,1.24602E+18,Fri Apr 03 10:25:40 +0000 2020,0,"{'coordinates': [138.6, -34.9288], 'type': 'Point'}"
Cleared: Road Work - BRANFORD #I95 South at Exit 56 (LEETES ISLAND RD) at 4/3/2020 5:56:07 AM,"{'coordinates': [41.296754, -72.755061], 'type': 'Point'}",41.296754,-72.755061,1.24601E+18,Fri Apr 03 09:56:23 +0000 2020,0,"{'coordinates': [-72.755061, 41.296754], 'type': 'Point'}"
Cleared: Road Work - BRANFORD #I95 South at Exit 56 (LEETES ISLAND RD) at 4/3/2020 5:56:07 AM,"{'coordinates': [41.296754, -72.755061], 'type': 'Point'}",41.296754,-72.755061,1.24601E+18,Fri Apr 03 09:56:23 +0000 2020,0,"{'coordinates': [-72.755061, 41.296754], 'type': 'Point'}"
Cleared: Road Work - WATERBURY #I84 West at Exit 22 (UNION ST) at 4/3/2020 5:30:02 AM,"{'coordinates': [41.548434, -73.027518], 'type': 'Point'}",41.548434,-73.027518,1.24601E+18,Fri Apr 03 09:30:07 +0000 2020,0,"{'coordinates': [-73.027518, 41.548434], 'type': 'Point'}"
Cleared: Road Work - WATERBURY #I84 West at Exit 22 (UNION ST) at 4/3/2020 5:30:02 AM,"{'coordinates': [41.548434, -73.027518], 'type': 'Point'}",41.548434,-73.027518,1.24601E+18,Fri Apr 03 09:30:07 +0000 2020,0,"{'coordinates': [-73.027518, 41.548434], 'type': 'Point'}"
"About 99% of the time I will not get out of my bed before doing devotions. And I say 99, because I’m human and not perfect but the 1% that I wake up late for work and gotta get showered and on the road, I literally… https://t.co/Ss0YHQ5XPn","{'coordinates': [44.3063, -96.7881], 'type': 'Point'}",44.3063,-96.7881,1.246E+18,Fri Apr 03 09:10:06 +0000 2020,0,"{'coordinates': [-96.7881, 44.3063], 'type': 'Point'}"
Cleared: Road Work - NEWINGTON #RT9 South 0.25 miles before Exit 29 (FENN RD) at 4/3/2020 3:41:02 AM,"{'coordinates': [41.704869, -72.757804], 'type': 'Point'}",41.704869,-72.757804,1.24598E+18,Fri Apr 03 07:41:04 +0000 2020,0,"{'coordinates': [-72.757804, 41.704869], 'type': 'Point'}"
Cleared: Road Work - NEWINGTON #RT9 South 0.25 miles before Exit 29 (FENN RD) at 4/3/2020 3:41:02 AM,"{'coordinates': [41.704869, -72.757804], 'type': 'Point'}",41.704869,-72.757804,1.24598E+18,Fri Apr 03 07:41:04 +0000 2020,0,"{'coordinates': [-72.757804, 41.704869], 'type': 'Point'}"
Cleared: Road Work - GLASTONBURY #RT2 West 0.25 miles before Exit 10 (RTE 83) at 4/3/2020 2:13:02 AM,"{'coordinates': [41.672585, -72.536819], 'type': 'Point'}",41.672585,-72.536819,1.24596E+18,Fri Apr 03 06:13:04 +0000 2020,0,"{'coordinates': [-72.536819, 41.672585], 'type': 'Point'}"
Cleared: Road Work - GLASTONBURY #RT2 West 0.25 miles before Exit 10 (RTE 83) at 4/3/2020 2:13:02 AM,"{'coordinates': [41.672585, -72.536819], 'type': 'Point'}",41.672585,-72.536819,1.24596E+18,Fri Apr 03 06:13:04 +0000 2020,0,"{'coordinates': [-72.536819, 41.672585], 'type': 'Point'}"
Road Work - WATERBURY #I84 West at Exit 22 (UNION ST) at 4/2/2020 9:27:24 PM #cttraffic,"{'coordinates': [41.548434, -73.027518], 'type': 'Point'}",41.548434,-73.027518,1.24589E+18,Fri Apr 03 01:29:11 +0000 2020,0,"{'coordinates': [-73.027518, 41.548434], 'type': 'Point'}"
Road Work - WATERBURY #I84 West at Exit 22 (UNION ST) at 4/2/2020 9:27:24 PM #cttraffic,"{'coordinates': [41.548434, -73.027518], 'type': 'Point'}",41.548434,-73.027518,1.24589E+18,Fri Apr 03 01:29:11 +0000 2020,0,"{'coordinates': [-73.027518, 41.548434], 'type': 'Point'}"
Cleared: Road Work - NEWTOWN #I84 West 0.50 miles before Exit 9 (RTE 25) at 4/2/2020 9:26:08 PM,"{'coordinates': [41.426249, -73.340823], 'type': 'Point'}",41.426249,-73.340823,1.24589E+18,Fri Apr 03 01:28:30 +0000 2020,0,"{'coordinates': [-73.340823, 41.426249], 'type': 'Point'}"
Cleared: Road Work - NEWTOWN #I84 West 0.50 miles before Exit 9 (RTE 25) at 4/2/2020 9:26:08 PM,"{'coordinates': [41.426249, -73.340823], 'type': 'Point'}",41.426249,-73.340823,1.24589E+18,Fri Apr 03 01:28:30 +0000 2020,0,"{'coordinates': [-73.340823, 41.426249], 'type': 'Point'}"
Road Work - BRANFORD #I95 South at Exit 56 (LEETES ISLAND RD) at 4/2/2020 9:08:33 PM #cttraffic,"{'coordinates': [41.296754, -72.755061], 'type': 'Point'}",41.296754,-72.755061,1.24588E+18,Fri Apr 03 01:09:23 +0000 2020,0,"{'coordinates': [-72.755061, 41.296754], 'type': 'Point'}"
Road Work - BRANFORD #I95 South at Exit 56 (LEETES ISLAND RD) at 4/2/2020 9:08:33 PM #cttraffic,"{'coordinates': [41.296754, -72.755061], 'type': 'Point'}",41.296754,-72.755061,1.24588E+18,Fri Apr 03 01:09:23 +0000 2020,0,"{'coordinates': [-72.755061, 41.296754], 'type': 'Point'}"
Road Work - NEW BRITAIN #RT9 South 0.25 miles before Exit 28 (RTE 72 NB) at 4/2/2020 8:49:35 PM #cttraffic,"{'coordinates': [41.678642, -72.766457], 'type': 'Point'}",41.678642,-72.766457,1.24588E+18,Fri Apr 03 00:50:05 +0000 2020,0,"{'coordinates': [-72.766457, 41.678642], 'type': 'Point'}"
Road Work - NEW BRITAIN #RT9 South 0.25 miles before Exit 28 (RTE 72 NB) at 4/2/2020 8:49:35 PM #cttraffic,"{'coordinates': [41.678642, -72.766457], 'type': 'Point'}",41.678642,-72.766457,1.24588E+18,Fri Apr 03 00:50:05 +0000 2020,0,"{'coordinates': [-72.766457, 41.678642], 'type': 'Point'}"
Good road work with some of Old Mill football players. @ Old Mill High School https://t.co/wplTWEEk36,"{'coordinates': [39.12277778, -76.62833333], 'type': 'Point'}",39.12277778,-76.62833333,1.24586E+18,Thu Apr 02 23:56:47 +0000 2020,0,"{'coordinates': [-76.62833333, 39.12277778], 'type': 'Point'}"
Road Work - GLASTONBURY #RT2 West 0.25 miles before Exit 10 (RTE 83) at 4/2/2020 7:22:52 PM #cttraffic,"{'coordinates': [41.672585, -72.536819], 'type': 'Point'}",41.672585,-72.536819,1.24585E+18,Thu Apr 02 23:23:17 +0000 2020,0,"{'coordinates': [-72.536819, 41.672585], 'type': 'Point'}"
Road Work - GLASTONBURY #RT2 West 0.25 miles before Exit 10 (RTE 83) at 4/2/2020 7:22:52 PM #cttraffic,"{'coordinates': [41.672585, -72.536819], 'type': 'Point'}",41.672585,-72.536819,1.24585E+18,Thu Apr 02 23:23:17 +0000 2020,0,"{'coordinates': [-72.536819, 41.672585], 'type': 'Point'}"
Road Work - NEWTOWN #I84 West 0.50 miles before Exit 10 (CHURCH HILL RD) at 4/2/2020 7:21:04 PM #cttraffic,"{'coordinates': [41.416186, -73.281779], 'type': 'Point'}",41.416186,-73.281779,1.24585E+18,Thu Apr 02 23:22:07 +0000 2020,0,"{'coordinates': [-73.281779, 41.416186], 'type': 'Point'}"
Road Work - NEWTOWN #I84 West 0.50 miles before Exit 10 (CHURCH HILL RD) at 4/2/2020 7:21:04 PM #cttraffic,"{'coordinates': [41.416186, -73.281779], 'type': 'Point'}",41.416186,-73.281779,1.24585E+18,Thu Apr 02 23:22:07 +0000 2020,0,"{'coordinates': [-73.281779, 41.416186], 'type': 'Point'}"
